0.89185447,0.8918581,0.8918588,0.8918589,0.89185876,0.89185846,0.8918587,0.8918599,0.8918585,1.0
0.48625654,0.48684478,0.48685825,0.4867624,0.48665708,0.4867671,0.48667628,0.48674846,0.48664033,1.0
0.11165446,0.11118448,0.112080455,0.11279094,0.112059295,0.11169922,0.111922145,0.11179215,0.11188197,1.0
-0.20057452,-0.20300853,-0.19998503,-0.19860983,-0.20135331,-0.20210302,-0.20201588,-0.20185041,-0.2017653,1.0
-0.42717826,-0.42992997,-0.43185318,-0.43149698,-0.43268323,-0.43474317,-0.4338765,-0.4339422,-0.433684,1.0
-0.58590174,-0.58936167,-0.5955888,-0.58795035,-0.59124196,-0.59042,-0.5904733,-0.591593,-0.5902635,1.0
