0.9594753,0.95825624,0.95781267,0.9562191,0.95443,0.9532972,0.9528335,0.95283926,0.9528871,0.0
0.7557251,0.7360725,0.7429477,0.74144655,0.7431442,0.7375914,0.7423446,0.7405889,0.7418932,0.0
0.55952185,0.55756956,0.5574537,0.552282,0.5594472,0.55778116,0.5577905,0.55840135,0.5565487,0.0
0.40157402,0.41022378,0.4048032,0.39615157,0.40649685,0.4077792,0.40781623,0.40789622,0.40765026,0.0
0.28063273,0.28915122,0.28942525,0.28699464,0.28885996,0.290774,0.28976563,0.2909915,0.29061517,0.0
0.19623461,0.207608,0.2082099,0.20687498,0.20775849,0.20807485,0.2087044,0.20901945,0.20917849,0.0
