0.77767575,0.7776736,0.7776701,0.77767205,0.7776708,0.77767074,0.777669,0.7776703,0.77767015,1.0
0.38553762,0.3855676,0.38561267,0.38563615,0.38559783,0.38563615,0.38558328,0.3856051,0.38561583,1.0
0.027089119,0.026493132,0.026293993,0.026458621,0.026334822,0.026414394,0.026364684,0.026406884,0.026485145,1.0
-0.2685889,-0.268682,-0.26874208,-0.2685181,-0.26880765,-0.268584,-0.26868403,-0.26865768,-0.2684692,1.0
-0.48144484,-0.48233414,-0.48186207,-0.48258448,-0.48224902,-0.48210573,-0.482278,-0.48240376,-0.48222792,1.0
-0.6239567,-0.6244358,-0.6241305,-0.624267,-0.6238401,-0.6239203,-0.6240375,-0.6241882,-0.6241406,1.0
